플랜트,위치,설비,고장 모드,고장 원인,고장 조치사항,작동시간,보수시간,상태플래그,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22-T,Column_23,Column_24,Column_25,Column_26-T,Column_27,Column_28
통영기지본부,저장부문 3탱크,000000000032302729,결빙(Icing),설정값불량/점검불량,직접입력,6966,914,F,,,,,,,,,,,,,,,,,,,
통영기지본부,저장부문 3탱크,000000000032302729,,,,91152,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,저장부문 4탱크,000000000032302773,,,,84504,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,저장부문 4탱크,000000000032302809,,,,93936,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,저장부문 6탱크,000000000032303044,결빙(Icing),설정값불량/점검불량,직접입력,7037,913,F,,,,,,,,,,,,,,,,,,,
통영기지본부,저장부문 6탱크,000000000032303044,,,,91152,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,저장부문 7탱크,000000000032303175,,,,81048,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,저장부문 7탱크,000000000032303176,,,,74568,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,저장부문 8탱크,000000000032303244,,,,78432,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,저장부문 8탱크,000000000032303247,오동작/계기불량/작동불량,노후/장기사용,직접입력,713,1224,F,,,,,,,,,,,,,,,,,,,
통영기지본부,저장부문 8탱크,000000000032303247,,,,78528,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,저장부문 9탱크,000000000032303315,,,,95736,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,저장부문 9탱크,000000000032303411,,,,82944,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,저장부문 10탱크,000000000032303435,,,,98292,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,저장부문 10탱크,000000000032303499,,,,18000,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,저장부문 10탱크,000000000032303596,,,,66096,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,저장부문 3탱크,000000000032304027,,,,11736,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,저장부문 6탱크,000000000032304037,,,,9576,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,저장부문 6탱크,000000000032304052,,,,9600,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,저장부문 6탱크,000000000032304054,,,,6720,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,저장부문 3탱크,000000000032304085,,,,9096,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,2공장 공기압축설비,000000000032304113,,,,58872,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,2공장 공기압축설비,000000000032304115,오동작/계기불량/작동불량,직접입력,직접입력,17889,338,F,,,,,,,,,,,,,,,,,,,
통영기지본부,2공장 공기압축설비,000000000032304115,,,,66384,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,2공장 공기압축설비,000000000032304117,외부 LEAK,부식 ,부품/자재 교체,9975,169,F,,,,,,,,,,,,,,,,,,,
통영기지본부,2공장 공기압축설비,000000000032304117,,,,74088,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,2공장 공기압축설비,000000000032304119,오동작/계기불량/작동불량,,,5890,*,F,,,,,,,,,,,,,,,,,,,
통영기지본부,2공장 공기압축설비,000000000032304119,,,,3216,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,2공장 공기압축설비,000000000032304120,전송/통신 불량,설정값불량/점검불량,교정/조정/재설정 작업,3469,844,F,,,,,,,,,,,,,,,,,,,
통영기지본부,2공장 공기압축설비,000000000032304120,오동작/계기불량/작동불량,이물질 ,분해점검,32247,218,F,,,,,,,,,,,,,,,,,,,
통영기지본부,2공장 공기압축설비,000000000032304120,,,,61512,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,2공장 공기압축설비,000000000032304121,오동작/계기불량/작동불량,직접입력,직접입력,4935,119,F,,,,,,,,,,,,,,,,,,,
통영기지본부,2공장 공기압축설비,000000000032304121,오동작/계기불량/작동불량,노후/장기사용,부품/자재 교체,3487,343,F,,,,,,,,,,,,,,,,,,,
통영기지본부,2공장 공기압축설비,000000000032304121,오동작/계기불량/작동불량,노후/장기사용,부품/자재 교체,31055,538,F,,,,,,,,,,,,,,,,,,,
통영기지본부,2공장 공기압축설비,000000000032304121,,,,36624,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,2공장 공기압축설비,000000000032304123,전송/통신 불량,이물질 ,교정/조정/재설정 작업,2384,*,F,,,,,,,,,,,,,,,,,,,
통영기지본부,2공장 공기압축설비,000000000032304123,오동작/계기불량/작동불량,직접입력,교정/조정/재설정 작업,6727,513,F,,,,,,,,,,,,,,,,,,,
통영기지본부,2공장 공기압축설비,000000000032304123,오동작/계기불량/작동불량,직접입력,부품/자재 교체,6007,*,F,,,,,,,,,,,,,,,,,,,
통영기지본부,2공장 공기압축설비,000000000032304123,,,,82368,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,2공장 공기압축설비,000000000032304124,오동작/계기불량/작동불량,직접입력,청소/윤활/코팅 작업,16831,364,F,,,,,,,,,,,,,,,,,,,
통영기지본부,2공장 공기압축설비,000000000032304124,,,,74712,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,2공장 공기압축설비,000000000032304127,경보(Alarm)/차압발생,부품/자재 불량,부품/자재 교체,105,559,F,,,,,,,,,,,,,,,,,,,
통영기지본부,2공장 공기압축설비,000000000032304127,오동작/계기불량/작동불량,노후/장기사용,교정/조정/재설정 작업,15778,287,F,,,,,,,,,,,,,,,,,,,
통영기지본부,2공장 공기압축설비,000000000032304127,,,,68976,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,공통 부취설비,000000000032304192,,,,86424,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,공통 냉난방설비,000000000032304308,,,,97396,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,1공장 2차펌프,000000000032304384,오동작/계기불량/작동불량,이완/밀봉/고정 불량,밀봉/조임 작업,21751,289,F,,,,,,,,,,,,,,,,,,,
통영기지본부,1공장 2차펌프,000000000032304384,,,,70536,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,1공장 2차펌프,000000000032304407,오동작/계기불량/작동불량,이완/밀봉/고정 불량,직접입력,17359,626,F,,,,,,,,,,,,,,,,,,,
통영기지본부,1공장 2차펌프,000000000032304407,오동작/계기불량/작동불량,노후/장기사용,분해점검,42394,267,F,,,,,,,,,,,,,,,,,,,
통영기지본부,1공장 2차펌프,000000000032304407,,,,32112,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,1공장 ORV,000000000032304427,,,,91248,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,1공장 ORV,000000000032304439,,,,85512,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,1공장 ORV,000000000032304444,,,,95520,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 비상발전설비,000000000034002237,전송/통신 불량,이물질 ,재설치 ,15101,49,F,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000034002311,고착 (Stick),노후/장기사용,교정/조정/재설정 작업,4214,355,F,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000034002311,,,,87240,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000034002312,오동작/계기불량/작동불량,이물질 ,교정/조정/재설정 작업,946,220,F,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000034002312,,,,93408,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 계량설비,000000000034002590,,,,21840,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 계량설비,000000000034002596,,,,43992,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 계량설비,000000000034002629,,,,52800,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 계량설비,000000000034002638,,,,47736,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 2차펌프,000000000034002726,,,,94824,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 2차펌프,000000000034002727,,,,79704,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 2차펌프,000000000034002734,,,,92856,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034002741,,,,26808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 2차펌프,000000000034002744,,,,55992,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 2차펌프,000000000034002752,,,,72672,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 2차펌프,000000000034002784,,,,85464,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 2차펌프,000000000034002794,,,,80592,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 2차펌프,000000000034002797,,,,80424,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 공기압축설비,000000000034002859,,,,14112,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,저장부문 4탱크,000000000034002926,직접입력,직접입력,청소/윤활/코팅 작업,63952,*,F,,,,,,,,,,,,,,,,,,,
통영기지본부,저장부문 4탱크,000000000034002926,,,,25560,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,스팀보일러,000000000034002950,,,,77328,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,스팀보일러,000000000034002954,,,,66432,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,1공장 Drain 설비,000000000034002969,,,,77424,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,1공장 해수취수설비,000000000034002984,,,,86808,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,저장부문 1탱크,000000000034003001,,,,35568,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,스팀보일러,000000000034003028,외부 LEAK,직접입력,직접입력,7791,2515,F,,,,,,,,,,,,,,,,,,,
통영기지본부,스팀보일러,000000000034003028,,,,81264,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,스팀보일러,000000000034003029,,,,89568,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,스팀보일러,000000000034003037,,,,90336,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,1공장 Drain 설비,000000000034003105,,,,31920,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,1공장 Drain 설비,000000000034003106,,,,89232,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,1공장 Drain 설비,000000000034003113,,,,59088,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,공통 부취설비,000000000034003194,,,,80736,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,스팀보일러,000000000034003228,,,,82080,*,C,,,,,,,,,,,,,,,,,,,
통영기지본부,1공장 Drain 설비,000000000034003231,,,,30192,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,저장부문 1탱크,000000000034003511,직접입력,직접입력,직접입력,42830,*,F,,,,,,,,,,,,,,,,,,,
인천기지본부,저장부문 1탱크,000000000034003511,,,,8904,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,저장부문 2탱크,000000000034003512,,,,71520,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,저장부문 6탱크,000000000034003516,,,,85272,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,저장부문 7탱크,000000000034003517,,,,14160,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,저장부문 9탱크,000000000034003519,,,,91608,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,저장부문 10탱크,000000000034003520,,,,66144,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034003911,내부 LEAK,직접입력,직접입력,12323,406,F,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034003911,내부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,4047,594,F,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034003911,,,,75960,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034003912,,,,92640,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034003913,,,,92640,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034003914,,,,92640,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034003915,,,,92640,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034003916,,,,92640,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034003917,,,,92640,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 2차펌프,000000000034003918,,,,92640,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 부취설비,000000000034004233,전송/통신 불량,Unbalance,Balancing,43314,278,F,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 부취설비,000000000034004233,,,,35808,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 부취설비,000000000034004235,,,,12720,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 부취설비,000000000034004258,진동/소음,부품/자재 불량,부품/자재 교체,25556,357,F,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 부취설비,000000000034004258,,,,13032,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 부취설비,000000000034004276,,,,57408,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 소각설비,000000000034004324,,,,29328,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 소각설비,000000000034004331,,,,48360,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 소각설비,000000000034004335,,,,43992,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 소각설비,000000000034004341,,,,86232,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 소화방재설비,000000000034004424,,,,80400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 연료가스설비,000000000034004438,,,,2304,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 연료가스설비,000000000034004439,,,,82848,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 연료가스설비,000000000034004441,경보(Alarm)/차압발생,이완/밀봉/고정 불량,밀봉/조임 작업,3282,237,F,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 연료가스설비,000000000034004441,,,,80136,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 연료유설비,000000000034004465,,,,15216,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 SMV,000000000034004526,,,,2688,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 SMV,000000000034004530,,,,55128,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 SMV,000000000034004545,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,17432,74,F,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 SMV,000000000034004545,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,34531,621,F,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 SMV,000000000034004545,,,,10872,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 SMV,000000000034004547,오동작/계기불량/작동불량,직접입력,교정/조정/재설정 작업,26652,99,F,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 SMV,000000000034004547,,,,37824,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,열량조절설비,000000000034004617,내부 LEAK,노후/장기사용,용접작업,1285,1196,F,,,,,,,,,,,,,,,,,,,
평택기지본부,열량조절설비,000000000034004617,,,,74088,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,열량조절설비,000000000034004624,오동작/계기불량/작동불량,이물질 ,충진/보충/배출 작업,10950,81,F,,,,,,,,,,,,,,,,,,,
평택기지본부,열량조절설비,000000000034004624,,,,70080,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,열량조절설비,000000000034004626,,,,81696,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,열량조절설비,000000000034004627,오동작/계기불량/작동불량,이물질 ,청소/윤활/코팅 작업,203,509,F,,,,,,,,,,,,,,,,,,,
평택기지본부,열량조절설비,000000000034004627,,,,87720,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,열량조절설비,000000000034004628,,,,78984,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,열량조절설비,000000000034004637,,,,70656,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,열량조절설비,000000000034004639,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,20776,1440,F,,,,,,,,,,,,,,,,,,,
평택기지본부,열량조절설비,000000000034004639,,,,60408,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,열량조절설비,000000000034004735,,,,64824,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,열량조절설비,000000000034004759,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,909,92,F,,,,,,,,,,,,,,,,,,,
평택기지본부,열량조절설비,000000000034004759,,,,81840,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,열량조절설비,000000000034004760,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,16790,1057,F,,,,,,,,,,,,,,,,,,,
평택기지본부,열량조절설비,000000000034004760,,,,62832,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 계량설비,000000000034004764,,,,17400,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 염소처리설비,000000000034004776,,,,18312,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 염소처리설비,000000000034004778,오동작/계기불량/작동불량,이물질 ,분해점검,44726,163,F,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 염소처리설비,000000000034004778,,,,25344,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 염소처리설비,000000000034004781,,,,84864,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 염소처리설비,000000000034004794,,,,87432,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 염소처리설비,000000000034004796,,,,62376,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 염소처리설비,000000000034004803,,,,50592,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 염소처리설비,000000000034004805,,,,89856,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2공장 염소처리설비,000000000034004809,,,,61968,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,공통 수처리설비,000000000034004833,,,,68184,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 BOG 압축기,000000000034004970,,,,28248,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 BOG 압축기,000000000034005065,,,,91224,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 BOG 압축기,000000000034005071,,,,74616,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 BOG 압축기,000000000034005073,,,,81816,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1부두,000000000034005319,전송/통신 불량,조작/운전 실수,교정/조정/재설정 작업,36,165,F,,,,,,,,,,,,,,,,,,,
평택기지본부,1부두,000000000034005319,전송/통신 불량,이완/밀봉/고정 불량,교정/조정/재설정 작업,583,126,F,,,,,,,,,,,,,,,,,,,
평택기지본부,1부두,000000000034005319,균열/파손/소손/절단,노후/장기사용,부품/자재 교체,26652,483,F,,,,,,,,,,,,,,,,,,,
평택기지본부,1부두,000000000034005319,,,,8850,*,F,,,,,,,,,,,,,,,,,,,
평택기지본부,1부두,000000000034005319,오동작/계기불량/작동불량,직접입력,재설치 ,30850,430,F,,,,,,,,,,,,,,,,,,,
평택기지본부,1부두,000000000034005319,정지(Trip)/기동불량/전원불량,단선/단락/오결선 ,교정/조정/재설정 작업,4094,214,F,,,,,,,,,,,,,,,,,,,
평택기지본부,1부두,000000000034005319,,,,15936,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1부두,000000000034005347,,,,88296,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1부두,000000000034005348,,,,83616,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1부두,000000000034005349,,,,83472,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1부두,000000000034005409,,,,33240,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1부두,000000000034005435,오동작/계기불량/작동불량,Unbalance,보강/개조/추가설치,29419,882,F,,,,,,,,,,,,,,,,,,,
평택기지본부,1부두,000000000034005435,,,,33240,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,2부두,000000000034005449,,,,73416,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1부두,000000000034005476,,,,43128,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 ORV,000000000034005512,,,,38544,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 ORV,000000000034005536,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,3614,265,F,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 ORV,000000000034005536,직접입력,직접입력,직접입력,8338,*,F,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 ORV,000000000034005536,오동작/계기불량/작동불량,노후/장기사용,교정/조정/재설정 작업,8216,170,F,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 ORV,000000000034005536,이물질/오염,직접입력,직접입력,29992,280,F,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 ORV,000000000034005536,,,,17064,*,C,,,,,,,,,,,,,,,,,,,
평택기지본부,1공장 ORV,000000000034005559,,,,84456,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 공기압축설비,000000000034006199,,,,8256,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 해수가열기,000000000034006237,,,,26904,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000034006256,,,,94824,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000034006268,전송/통신 불량,노후/장기사용,밀봉/조임 작업,74728,596,F,,,,,,,,,,,,,,,,,,,
인천기지본부,1공장 Drain 설비,000000000034006268,,,,11952,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 부취설비,000000000034006420,,,,95520,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 부취설비,000000000034006433,,,,73272,*,C,,,,,,,,,,,,,,,,,,,
인천기지본부,공통 소각설비,000000000034006484,,,,64440,*,C,,,,,,,,,,,,,,,,,,,
