플랜트,위치,설비,고장 모드,고장 원인,고장 조치사항,작동시간,보수시간,상태플래그
평택기지본부,1공장 공기압축설비,000000000012112702,정지(Trip)/기동불량/전원불량,부품/자재 불량,부품/자재 교체,1280,102,F
평택기지본부,1공장 공기압축설비,000000000012112702,정지(Trip)/기동불량/전원불량,노후/장기사용,부품/자재 교체,21096,681,F
평택기지본부,1공장 공기압축설비,000000000012112702,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,25046,699,F
평택기지본부,1공장 공기압축설비,000000000012112702,,,,2976,,C
평택기지본부,공통 비상발전설비,000000000012112703,,,,73200,,C
평택기지본부,공통 비상발전설비,000000000012112704,,,,87696,,C
평택기지본부,1공장 BOG 압축기,000000000012112706,과열/발열/열화/과부하 ,절연/접지 불량,부품/자재 교체,11551,2,F
평택기지본부,1공장 BOG 압축기,000000000012112706,정지(Trip)/기동불량/전원불량,이완/밀봉/고정 불량,교정/조정/재설정 작업,19649,430,F
평택기지본부,1공장 BOG 압축기,000000000012112706,경보(Alarm)/차압발생,직접입력,교정/조정/재설정 작업,2350,132,F
평택기지본부,1공장 BOG 압축기,000000000012112706,이물질/오염,노후/장기사용,청소/윤활/코팅 작업,2003,141,F
평택기지본부,1공장 BOG 압축기,000000000012112706,오동작/계기불량/작동불량,단선/단락/오결선 ,재설치 ,14011,181,F
평택기지본부,1공장 BOG 압축기,000000000012112706,오동작/계기불량/작동불량,노후/장기사용,부품/자재 교체,1991,,F
평택기지본부,1공장 BOG 압축기,000000000012112706,전송/통신 불량,노후/장기사용,부품/자재 교체,12469,2015,F
평택기지본부,1공장 BOG 압축기,000000000012112706,정지(Trip)/기동불량/전원불량,노후/장기사용,재설치 ,5791,267,F
평택기지본부,1공장 BOG 압축기,000000000012112706,,,,10049,,F
평택기지본부,1공장 BOG 압축기,000000000012112706,경보(Alarm)/차압발생,직접입력,분해점검,2540,2845,F
평택기지본부,1공장 BOG 압축기,000000000012112706,,,,15096,,C
평택기지본부,1공장 BOG 압축기,000000000012112707,오동작/계기불량/작동불량,노후/장기사용,부품/자재 교체,9520,190,F
평택기지본부,1공장 BOG 압축기,000000000012112707,오동작/계기불량/작동불량,이완/밀봉/고정 불량,부품/자재 교체,5556,263,F
평택기지본부,1공장 BOG 압축기,000000000012112707,오동작/계기불량/작동불량,이완/밀봉/고정 불량,밀봉/조임 작업,6153,172,F
평택기지본부,1공장 BOG 압축기,000000000012112707,오동작/계기불량/작동불량,부품/자재 불량,재설치 ,69,203,F
평택기지본부,1공장 BOG 압축기,000000000012112707,오동작/계기불량/작동불량,이완/밀봉/고정 불량,재설치 ,6091,209,F
평택기지본부,1공장 BOG 압축기,000000000012112707,오동작/계기불량/작동불량,노후/장기사용,재설치 ,18321,192,F
평택기지본부,1공장 BOG 압축기,000000000012112707,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,25,855,F
평택기지본부,1공장 BOG 압축기,000000000012112707,,,,709,,F
평택기지본부,1공장 BOG 압축기,000000000012112707,오동작/계기불량/작동불량,온도변화/열팽창 ,재설치 ,379,160,F
평택기지본부,1공장 BOG 압축기,000000000012112707,정지(Trip)/기동불량/전원불량,이완/밀봉/고정 불량,재설치 ,5183,129,F
평택기지본부,1공장 BOG 압축기,000000000012112707,경보(Alarm)/차압발생,설정값불량/점검불량,교정/조정/재설정 작업,9118,184,F
평택기지본부,1공장 BOG 압축기,000000000012112707,과열/발열/열화/과부하 ,노후/장기사용,분해점검,9807,98,F
평택기지본부,1공장 BOG 압축기,000000000012112707,경보(Alarm)/차압발생,노후/장기사용,직접입력,4485,11,F
평택기지본부,1공장 BOG 압축기,000000000012112707,,,,12720,,C
평택기지본부,1공장 BOG 압축기,000000000012112708,경보(Alarm)/차압발생,마모(Wear out),분해점검,943,270,F
평택기지본부,1공장 BOG 압축기,000000000012112708,경보(Alarm)/차압발생,,,19388,,F
평택기지본부,1공장 BOG 압축기,000000000012112708,정지(Trip)/기동불량/전원불량,마모(Wear out),,1771,,F
평택기지본부,1공장 BOG 압축기,000000000012112708,,,,32976,,C
평택기지본부,1공장 BOG 압축기,000000000012112709,이완/풀림/탈락,노후/장기사용,부품/자재 교체,2894,140,F
평택기지본부,1공장 BOG 압축기,000000000012112709,이완/풀림/탈락,노후/장기사용,부품/자재 교체,9295,459,F
평택기지본부,1공장 BOG 압축기,000000000012112709,정지(Trip)/기동불량/전원불량,,,14743,,F
평택기지본부,1공장 BOG 압축기,000000000012112709,정지(Trip)/기동불량/전원불량,절연/접지 불량,재설치 ,3884,684,F
평택기지본부,1공장 BOG 압축기,000000000012112709,정지(Trip)/기동불량/전원불량,이완/밀봉/고정 불량,재설치 ,7823,257,F
평택기지본부,1공장 BOG 압축기,000000000012112709,외부 LEAK,노후/장기사용,부품/자재 교체,22286,47,F
평택기지본부,1공장 BOG 압축기,000000000012112709,,,,14160,,C
평택기지본부,1공장 BOG 압축기,000000000012112710,정지(Trip)/기동불량/전원불량,설정값불량/점검불량,부품/자재 교체,6443,49,F
평택기지본부,1공장 BOG 압축기,000000000012112710,경보(Alarm)/차압발생,이완/밀봉/고정 불량,재설치 ,6423,146,F
평택기지본부,1공장 BOG 압축기,000000000012112710,경보(Alarm)/차압발생,노후/장기사용,교정/조정/재설정 작업,9835,211,F
평택기지본부,1공장 BOG 압축기,000000000012112710,이완/풀림/탈락,이완/밀봉/고정 불량,재설치 ,7641,126,F
평택기지본부,1공장 BOG 압축기,000000000012112710,정지(Trip)/기동불량/전원불량,이완/밀봉/고정 불량,부품/자재 교체,11111,157,F
평택기지본부,1공장 BOG 압축기,000000000012112710,정지(Trip)/기동불량/전원불량,온도변화/열팽창 ,교정/조정/재설정 작업,4434,710,F
평택기지본부,1공장 BOG 압축기,000000000012112710,정지(Trip)/기동불량/전원불량,노후/장기사용,청소/윤활/코팅 작업,22814,520,F
평택기지본부,1공장 BOG 압축기,000000000012112710,,,,23400,,C
평택기지본부,1공장 BOG 압축기,000000000012112711,균열/파손/소손/절단,노후/장기사용,부품/자재 교체,4418,185,F
평택기지본부,1공장 BOG 압축기,000000000012112711,접점불량/스파크발생 ,노후/장기사용,부품/자재 교체,24377,495,F
평택기지본부,1공장 BOG 압축기,000000000012112711,오동작/계기불량/작동불량,이물질 ,충진/보충/배출 작업,18757,139,F
평택기지본부,1공장 BOG 압축기,000000000012112711,정지(Trip)/기동불량/전원불량,Logic 오류,교정/조정/재설정 작업,2008,233,F
평택기지본부,1공장 BOG 압축기,000000000012112711,오동작/계기불량/작동불량,S/W 오류,교정/조정/재설정 작업,669,162,F
평택기지본부,1공장 BOG 압축기,000000000012112711,외부 LEAK,이완/밀봉/고정 불량,부품/자재 교체,442,119,F
평택기지본부,1공장 BOG 압축기,000000000012112711,이완/풀림/탈락,노후/장기사용,,13580,,F
평택기지본부,1공장 BOG 압축기,000000000012112711,외부 LEAK,노후/장기사용,재설치 ,19526,603,F
평택기지본부,1공장 BOG 압축기,000000000012112711,,,,10464,,C
평택기지본부,1공장 질소설비,000000000012112775,,,,70848,,C
평택기지본부,1공장 질소설비,000000000012112777,,,,50712,,C
평택기지본부,1공장 2차펌프,000000000012112836,오동작/계기불량/작동불량,이완/밀봉/고정 불량,교정/조정/재설정 작업,2159,,F
평택기지본부,1공장 2차펌프,000000000012112836,오동작/계기불량/작동불량,이완/밀봉/고정 불량,밀봉/조임 작업,13745,193,F
평택기지본부,1공장 2차펌프,000000000012112836,외부 LEAK,노후/장기사용,부품/자재 교체,58912,448,F
평택기지본부,1공장 2차펌프,000000000012112836,,,,24000,,C
평택기지본부,1공장 2차펌프,000000000012112837,,,,50352,,C
평택기지본부,1공장 2차펌프,000000000012112838,오동작/계기불량/작동불량,이완/밀봉/고정 불량,교정/조정/재설정 작업,2052,,F
평택기지본부,1공장 2차펌프,000000000012112838,균열/파손/소손/절단,부식 ,부품/자재 교체,8063,66,F
평택기지본부,1공장 2차펌프,000000000012112838,외부 LEAK,부품/자재 불량,부품/자재 교체,12957,474,F
평택기지본부,1공장 2차펌프,000000000012112838,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,3085,627,F
평택기지본부,1공장 2차펌프,000000000012112838,외부 LEAK,노후/장기사용,부품/자재 교체,46766,578,F
평택기지본부,1공장 2차펌프,000000000012112838,,,,25512,,C
평택기지본부,1공장 2차펌프,000000000012112839,오동작/계기불량/작동불량,부품/자재 불량,부품/자재 교체,18894,753,F
평택기지본부,1공장 2차펌프,000000000012112839,정지(Trip)/기동불량/전원불량,설정값불량/점검불량,교정/조정/재설정 작업,19431,89,F
평택기지본부,1공장 2차펌프,000000000012112839,,,,51048,,C
평택기지본부,1공장 2차펌프,000000000012112840,내부 LEAK,노후/장기사용,부품/자재 교체,6805,553,F
평택기지본부,1공장 2차펌프,000000000012112840,균열/파손/소손/절단,부품/자재 불량,밀봉/조임 작업,39026,155,F
평택기지본부,1공장 2차펌프,000000000012112840,외부 LEAK,노후/장기사용,부품/자재 교체,26407,120,F
평택기지본부,1공장 2차펌프,000000000012112840,,,,14395,,F
평택기지본부,1공장 2차펌프,000000000012112840,,,,3408,,C
평택기지본부,1공장 2차펌프,000000000012112841,내부 LEAK,노후/장기사용,부품/자재 교체,4769,4511,F
평택기지본부,1공장 2차펌프,000000000012112841,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,18277,627,F
평택기지본부,1공장 2차펌프,000000000012112841,내부 LEAK,노후/장기사용,밀봉/조임 작업,2798,,F
평택기지본부,1공장 2차펌프,000000000012112841,내부 LEAK,노후/장기사용,밀봉/조임 작업,10234,1729,F
평택기지본부,1공장 2차펌프,000000000012112841,,,,59304,,C
평택기지본부,1공장 2차펌프,000000000012112842,외부 LEAK,이완/밀봉/고정 불량,부품/자재 교체,119,,F
평택기지본부,1공장 2차펌프,000000000012112842,외부 LEAK,이완/밀봉/고정 불량,부품/자재 교체,10681,1,F
평택기지본부,1공장 2차펌프,000000000012112842,결빙(Icing),설정값불량/점검불량,시운전 ,14515,21,F
평택기지본부,1공장 2차펌프,000000000012112842,오동작/계기불량/작동불량,직접입력,직접입력,8744,345,F
평택기지본부,1공장 2차펌프,000000000012112842,,,,63744,,C
평택기지본부,1공장 2차펌프,000000000012112843,경보(Alarm)/차압발생,이물질 ,청소/윤활/코팅 작업,6781,835,F
평택기지본부,1공장 2차펌프,000000000012112843,오동작/계기불량/작동불량,부품/자재 불량,시운전 ,18085,265,F
평택기지본부,1공장 2차펌프,000000000012112843,오동작/계기불량/작동불량,설정값불량/점검불량,교정/조정/재설정 작업,12901,235,F
평택기지본부,1공장 2차펌프,000000000012112843,외부 LEAK,이완/밀봉/고정 불량,,6103,,F
평택기지본부,1공장 2차펌프,000000000012112843,외부 LEAK,부품/자재 불량,부품/자재 교체,3033,1031,F
평택기지본부,1공장 2차펌프,000000000012112843,정지(Trip)/기동불량/전원불량,절연/접지 불량,분해점검,10071,189,F
평택기지본부,1공장 2차펌프,000000000012112843,진동/소음,,,14463,,F
평택기지본부,1공장 2차펌프,000000000012112843,,,,15024,,C
평택기지본부,1공장 2차펌프,000000000012112844,이물질/오염,이물질 ,부품/자재 교체,3866,121,F
평택기지본부,1공장 2차펌프,000000000012112844,외부 LEAK,이완/밀봉/고정 불량,밀봉/조임 작업,1709,147,F
평택기지본부,1공장 2차펌프,000000000012112844,정지(Trip)/기동불량/전원불량,조작/운전 실수,시운전 ,20024,125,F
평택기지본부,1공장 2차펌프,000000000012112844,외부 LEAK,노후/장기사용,부품/자재 교체,18086,266,F
평택기지본부,1공장 2차펌프,000000000012112844,,,,53760,,C
평택기지본부,1공장 2차펌프,000000000012112845,정지(Trip)/기동불량/전원불량,조작/운전 실수,시운전 ,4503,88,F
평택기지본부,1공장 2차펌프,000000000012112845,오동작/계기불량/작동불량,이물질 ,교정/조정/재설정 작업,4168,911,F
평택기지본부,1공장 2차펌프,000000000012112845,오동작/계기불량/작동불량,,,4281,,F
평택기지본부,1공장 2차펌프,000000000012112845,정지(Trip)/기동불량/전원불량,노후/장기사용,보강/개조/추가설치,15057,271,F
평택기지본부,1공장 2차펌프,000000000012112845,,,,47760,,C
평택기지본부,1공장 2차펌프,000000000012112846,정지(Trip)/기동불량/전원불량,과부하 (Over Load),시운전 ,17913,97,F
평택기지본부,1공장 2차펌프,000000000012112846,,,,72120,,C
평택기지본부,1공장 2차펌프,000000000012112847,외부 LEAK,이물질 ,밀봉/조임 작업,7850,183,F
평택기지본부,1공장 2차펌프,000000000012112847,직접입력,노후/장기사용,부품/자재 교체,7816,1007,F
평택기지본부,1공장 2차펌프,000000000012112847,진동/소음,,,36878,,F
평택기지본부,1공장 2차펌프,000000000012112847,정지(Trip)/기동불량/전원불량,노후/장기사용,부품/자재 교체,14492,5053,F
평택기지본부,1공장 2차펌프,000000000012112847,,,,28824,,C
평택기지본부,1공장 2차펌프,000000000012112848,오동작/계기불량/작동불량,노후/장기사용,부품/자재 교체,24968,161,F
